"","ID","time","Guar Gum (g/L)","Glucose (mol/L)","Ethanol (mol/L)","Propanoic Acid (mol/L)","Acetate (mol/L)","CH4 (mol-gas)"
"812",10,72.5,0.652223177376905,3.2973285122109e-05,4.08040711368419e-08,4.90217766624766e-12,4.95651257929696e-06,1424728.19397628
"813",10,75,0.60225622666443,2.99526874828926e-05,3.7258559368752e-08,4.47609219312597e-12,4.19706091578844e-06,1439029.44148308
"814",10,77.5,0.556703309017832,2.72330530006327e-05,3.40365217700549e-08,4.08890200681379e-12,3.58133037823506e-06,1451967.88847346
"815",10,80,0.515159007328331,2.47820329255579e-05,3.11077998701512e-08,3.73697710312302e-12,3.08350175866109e-06,1463732.71215877
"816",10,82.5,0.477254950928639,2.25711700862048e-05,2.84452174426e-08,3.41704704800238e-12,2.67988800454764e-06,1474482.20240976
"817",10,85,0.442656494026177,2.05753492681944e-05,2.60242341241675e-08,3.12615912372366e-12,2.35030254451427e-06,1484347.62604648
"818",10,90,0.382188552128856,1.71424089401405e-05,2.18203340802062e-08,2.62107617602656e-12,1.85149442355763e-06,1501841.77628309
"819",10,95,0.33164419839822,1.43334751302636e-05,1.83421675282022e-08,2.20321370726752e-12,1.49584502120877e-06,1516881.19753201
"820",10,100,0.289284567092848,1.20295944309953e-05,1.54627786581387e-08,1.85730563563022e-12,1.23055178371032e-06,1529935.75106528
"821",11,0,8.673168,0,0,0,0,0
"822",11,0.25,8.48638925561861,0.000877751953595106,8.78152767999188e-08,2.8230579629587e-11,2.83807451200874e-05,987.795117066462
"823",11,0.5,8.30370505567464,0.00156706079879659,1.48605875309223e-07,4.78134356132328e-11,5.09361242503964e-05,3983.45770076851
"824",11,1,7.95026298439844,0.0025390108673803,2.35056341522872e-07,7.57410222529744e-11,8.19242749060229e-05,14988.6279968169
"825",11,2,7.28869090119471,0.00329971585196335,3.48517236818992e-07,1.12532947990397e-10,0.000120885540063003,53645.8276730141
"826",11,3,6.683244302336,0.00297967946557214,4.00932892171528e-07,1.2958055339251e-10,0.000139525818669358,109909.46221791
"827",11,4,6.1291575678805,0.0022086013468009,3.84384286024484e-07,1.24190321659511e-10,0.000135341404680947,175968.219063322
"828",11,5,5.62206939835286,0.0015393422988722,3.30209491696505e-07,1.06577787855681e-10,0.000118642497130984,243051.20402054
"829",11,6,5.15798849058348,0.00113010096201534,2.81422783757988e-07,9.07488634040443e-11,0.000103739560617714,306322.094528987
"830",11,7,4.73326212695696,0.000889558751330277,2.46959848591716e-07,7.95847735675547e-11,9.35589181392667e-05,364940.023801242
"831",11,8,4.34454743093794,0.000730911104885038,2.20880849722909e-07,7.1146031196017e-11,8.61135942093246e-05,419321.222253658
"832",11,9,3.98878506273858,0.000615052118799194,1.99203239179582e-07,6.41376943544329e-11,8.00823900202026e-05,469960.498270651
"833",11,10,3.66317514820685,0.000525494653881002,1.80357026017222e-07,5.80493314177286e-11,7.49462142098968e-05,517282.266982397
"834",11,11,3.36515525159923,0.000453941325589816,1.6366047394689e-07,5.26589981928787e-11,7.04806579222082e-05,561652.355549352
"835",11,12,3.09238021899202,0.000395472488358237,1.48728622183019e-07,4.78412251845056e-11,6.65598467143522e-05,603388.932991653
"836",11,13,2.84270373380924,0.000346883074096529,1.3530069494028e-07,4.35109858791384e-11,6.30991830866977e-05,642769.971944356
"837",11,14,2.61416143941579,0.000305963875014436,1.2318162041272e-07,3.96046876266197e-11,6.00358944764373e-05,680039.653257788
"838",11,15,2.40495549496281,0.00027113080947251,1.1221661698552e-07,3.60718986490504e-11,5.73205435379205e-05,715413.806798405
"839",11,16,2.213440449631,0.00024121302887583,1.02278069993625e-07,3.28710696087956e-11,5.49126159035835e-05,749084.344751003
"840",11,17,2.03811030737932,0.000215323650846217,9.32579798835493e-08,2.99670677742718e-11,5.27779565896243e-05,781222.799209772
"841",11,18,1.877586703124,0.000192777066158069,8.50632641849754e-08,2.7329640655425e-11,5.08871513277652e-05,811983.126409209
"842",11,19,1.73060807999123,0.00017303401727806,7.7612642452944e-08,2.49323958744176e-11,4.9214427418944e-05,841503.935354218
"843",11,20,1.596019789401,0.000155663988683135,7.08344597782082e-08,2.27520875641883e-11,4.77368545416297e-05,869910.265687395
"844",11,21,1.47276503473915,0.000140318778687741,6.46650963967521e-08,2.07680944891061e-11,4.64337203165613e-05,897315.008306672
"845",11,22,1.35987658712403,0.000126713513498744,5.9047761080723e-08,1.896202391252e-11,4.52860016527879e-05,923820.033544059
"846",11,23,1.25646920776611,0.000114612742965855,5.39315464997944e-08,1.73174014354466e-11,4.42758743374059e-05,949517.067360054
"847",11,24,1.16173271688996,0.000103820084079844,4.92706702372023e-08,1.58194218480006e-11,4.33862108403225e-05,974488.334400012
"848",11,25,1.07492565418355,9.41703900750836e-05,4.50238519106168e-08,1.44547447611963e-11,4.26000151897594e-05,998806.965897894
"849",11,26,0.995369480302847,8.55237488781081e-05,4.11537931663623e-08,1.3211324113046e-11,4.18997392079293e-05,1022537.14862392
"850",11,27,0.922443273132241,7.77608272903382e-05,3.76267375599335e-08,1.20782639914422e-11,4.12664291956702e-05,1045733.96876694
"851",11,28,0.855578876319708,7.07792190875518e-05,3.44120938516607e-08,1.10456953502434e-11,4.06787062150715e-05,1068442.88971025
"852",11,29,0.794256461107121,6.44905516139154e-05,3.14821101931832e-08,1.0104669492545e-11,4.01118021889756e-05,1090698.82619555
"853",11,30,0.738000465692541,5.8818172128732e-05,2.88115883378591e-08,9.24706474984081e-12,3.95375397986979e-05,1112524.93268092
"854",11,31,0.686375879323628,5.36952820201133e-05,2.6377625961674e-08,8.46550246704131e-12,3.89276783818613e-05,1133931.72912942
"855",11,32,0.638984841055549,4.90634203993917e-05,2.41593717837497e-08,7.7532673265164e-12,3.82648594430229e-05,1154918.31958609
"856",11,33,0.595463525637671,4.48712227112541e-05,2.21377798041037e-08,7.10422757952609e-12,3.75616156359666e-05,1175478.66402811
"857",11,34,0.555479291340375,4.10733976258789e-05,2.029537629255e-08,6.51275953292824e-12,3.68684437217448e-05,1195613.66449058
"858",11,35,0.518728066713264,3.76298785116401e-05,1.86161021931212e-08,5.97369637973441e-12,3.62398379663338e-05,1215340.84077712
"859",11,36,0.484931955292776,3.45051155210695e-05,1.70852703816426e-08,5.48231399641262e-12,3.56797738827333e-05,1234688.93824593
"860",11,37,0.453837039159751,3.16674816654807e-05,1.56895586553192e-08,5.0343282775811e-12,3.5131229682987e-05,1253679.64689919
"861",11,38,0.42521136399419,2.90887718449197e-05,1.44169380953675e-08,4.62587178718087e-12,3.45099207158899e-05,1272311.73778417
"862",11,39,0.398843089889949,2.67437780963895e-05,1.32565320757698e-08,4.25344821155539e-12,3.37452669599703e-05,1290556.46739123
"863",11,40,0.374538793680415,2.460992765354e-05,1.2198441377356e-08,3.91387599152917e-12,3.2821486347356e-05,1308366.35963118
"864",11,41,0.352121909890321,2.26669730143118e-05,1.12335741375146e-08,3.60423355718386e-12,3.17871168780237e-05,1325695.28095653
"865",11,42,0.331431298671683,2.08967252645513e-05,1.03535604276669e-08,3.3218317631673e-12,3.06739946725244e-05,1342509.954141
"866",11,43,0.312319930206908,1.92828235346457e-05,9.55077481289779e-09,3.06422099900861e-12,2.94235150087405e-05,1358772.61090892
"867",11,44,0.294653676073642,1.7810534768822e-05,8.81832852412649e-09,2.82918855871497e-12,2.7960511358941e-05,1374420.54708921
"868",11,45,0.27831019896955,1.64665790347655e-05,8.14995955438136e-09,2.6147232760672e-12,2.62721539196784e-05,1389374.65937947
"869",11,46,0.263177932997435,1.52389764488426e-05,7.53994772726252e-09,2.41898819873848e-12,2.43331700071846e-05,1403549.84548561
"870",11,47,0.24915514741989,1.41169124806392e-05,6.98309935561239e-09,2.2403156025819e-12,2.20801389617025e-05,1416843.20065884
"871",11,48,0.236149087416482,1.30906189614079e-05,6.47469349349324e-09,2.07718968956441e-12,1.94861443949092e-05,1429133.70671437
"872",11,49,0.224075185924591,1.21512685789253e-05,6.01040329299719e-09,1.92822131031897e-12,1.65902944930626e-05,1440297.6133522
"873",11,50,0.212856341126761,1.12908810155397e-05,5.586198091868e-09,1.79211651143762e-12,1.36088190837116e-05,1450245.0016186
"874",11,51,0.202422254571918,1.05022391922324e-05,5.1982249784434e-09,1.66763850935134e-12,1.09794575060642e-05,1458991.44007655
"875",11,52,0.192708825293847,9.77881433175535e-06,4.84280495449675e-09,1.55360644592065e-12,9.05651557914855e-06,1466696.89177466
"876",11,53,0.183657595625726,9.11469875846088e-06,4.51661174392506e-09,1.44895274141007e-12,7.77780044017596e-06,1473584.45630281
"877",11,54,0.175215244711445,8.50454551962307e-06,4.21679480284131e-09,1.35276253109702e-12,6.87527454829507e-06,1479830.10789841
"878",11,55,0.16733312598893,7.94351404974451e-06,3.94091343486424e-09,1.26425250278012e-12,6.15627107991346e-06,1485541.27056243
"879",11,56,0.159966845172683,7.42722121122155e-06,3.6868242525463e-09,1.18273477804468e-12,5.53249030146488e-06,1490783.593707
"880",11,57,0.153075875496441,6.95169713652079e-06,3.45260851817502e-09,1.10759359292952e-12,4.97017296655697e-06,1495603.21003069
"881",11,58,0.146623207195289,6.51334537257314e-06,3.23653297535736e-09,1.03827272484147e-12,4.45717390307314e-06,1500037.33727029
"882",11,59,0.140575028412152,6.10890689060383e-06,3.03702627289087e-09,9.74267922836346e-13,3.98888015248598e-06,1504118.55998656
"883",11,60,0.134900434908001,5.73542757667883e-06,2.85266189325163e-09,9.15121425648433e-13,3.56294971851688e-06,1507876.49571442
"884",11,61,0.129571166139612,5.39022886195712e-06,2.68214408712616e-09,8.6041744495785e-13,3.17747370554186e-06,1511338.45439593
"885",11,62,0.12456136544392,5.07088118867342e-06,2.52429554403514e-09,8.09778206353684e-13,2.83039945428119e-06,1514529.71564153
"886",11,63,0.119847362234558,4.77518003957309e-06,2.37804631594088e-09,7.62860392888582e-13,2.51941018675272e-06,1517473.6631935
"887",11,64,0.115407474274172,4.50112428593142e-06,2.24242378087895e-09,7.19351922802068e-13,2.24196405045179e-06,1520191.87038436
"888",11,65,0.111221828235841,4.24689663323715e-06,2.11654352743805e-09,6.78969023092016e-13,1.99538078014347e-06,1522704.17409519
"889",11,66,0.107272196908328,4.01084596474129e-06,1.99960107499785e-09,6.41453571563019e-13,1.77693300291295e-06,1525028.75176492
"890",11,67,0.103541851533224,3.79147140186666e-06,1.89086435845585e-09,6.06570684426586e-13,1.58392588278539e-06,1527182.20603242
"891",11,68,0.100015427887105,3.58740791731068e-06,1.78966691311283e-09,5.7410652876438e-13,1.41375981042428e-06,1529179.65708657
"892",11,69,0.0966788048389978,3.39741335186061e-06,1.69540170003496e-09,5.43866340665788e-13,1.26397567698e-06,1531034.84082728
"893",11,70,0.0935189942227002,3.22035669969241e-06,1.6075155161356e-09,5.15672631117418e-13,1.13228443113935e-06,1532760.21024669
"894",11,72.5,0.0863168659883062,2.82777823339977e-06,1.41250578530426e-09,4.53114221652839e-13,8.68887909801937e-07,1536577.03368131
"895",11,75,0.0799850150880275,2.49608932537432e-06,1.24757832540489e-09,4.00206433835851e-13,6.78295246931272e-07,1539798.54028679
"896",11,77.5,0.0743903478636757,2.21431060032993e-06,1.10734174705795e-09,3.55219582542654e-13,5.39715123589961e-07,1542539.92210182
"897",11,80,0.0694234195512233,1.97365653465891e-06,9.87474676279946e-10,3.16767293201101e-13,4.38032992483097e-07,1544890.65302155
"898",11,82.5,0.0649937792240209,1.76706476859154e-06,8.84497901335313e-10,2.83733388486022e-13,3.62485899677312e-07,1546920.58420429
"899",11,85,0.0610262976488669,1.58883126188183e-06,7.95597321703454e-10,2.55215078802471e-13,3.05500973829444e-07,1548684.65374813
"900",11,90,0.0542370627371966,1.29977661770414e-06,6.51297088331322e-10,2.08925365012435e-13,2.27627601945341e-07,1551580.90013926
"901",11,95,0.0486646114998242,1.07871154417128e-06,5.40828054636252e-10,1.73488429255387e-13,1.78433861195695e-07,1553835.52170693
"902",11,100,0.0440288458667722,9.06830019199163e-07,4.54865600907518e-10,1.45912953822928e-13,1.45094070456279e-07,1555618.71921739
"903",12,0,8.673168,0,0,0,0,0
"904",12,0.25,8.45626446171948,0.00109693748467512,5.32008753002067e-08,2.31711744939815e-11,2.00319427787498e-05,454.773428694946
"905",12,0.5,8.24488664911632,0.00208811657809459,9.14773595319924e-08,3.98661873908256e-11,3.84447356460391e-05,1949.14910604761
"906",12,1,7.83814831001095,0.00382330530793932,1.4718132178828e-07,6.42251311551742e-11,6.31975289101553e-05,7480.25338554106
"907",12,2,7.0850174638228,0.00650418420921301,2.29219057136776e-07,1.0023413141425e-10,9.42798509564948e-05,26302.9110077639
"908",12,3,6.40573823500279,0.00827048567785857,3.03004905452064e-07,1.3275679021058e-10,0.000121027397219128,54351.1166571078
"909",12,4,5.79306162316699,0.0091723272080262,3.77879563059793e-07,1.65890195546988e-10,0.000148103456674171,91701.0068298877
"910",12,5,5.24044950487787,0.00923072196578655,4.52968928565001e-07,1.99251042167924e-10,0.000175262561994791,138637.338525443
"911",12,6,4.74200487360303,0.0084927433104578,5.20146592154742e-07,2.29209064228581e-10,0.000199736055797937,195089.918510501
"912",12,7,4.29240892460778,0.00708711261291201,5.62667954769486e-07,2.48224593492835e-10,0.000215829773410961,260007.563711201
"913",12,8,3.88686431373353,0.00528648156721703,5.56629587714466e-07,2.45515325149453e-10,0.000215454792289607,330571.400681138
"914",12,9,3.52104398492596,0.00351835914165619,4.87206444573708e-07,2.14490319839655e-10,0.000193721572369274,401852.094204366
"915",12,10,3.19104502082163,0.00219488679052368,3.7948762902868e-07,1.66585716257585e-10,0.000159274660226488,468387.331091333
"916",12,11,2.8933470243084,0.00142624329191096,2.85981746462456e-07,1.25227952496925e-10,0.000129747022747213,527458.404549853
"917",12,12,2.62477458731297,0.0010349950146653,2.27346900954326e-07,9.9399256977738e-11,0.000111914493132361,579787.521831691
"918",12,13,2.3824634466464,0.000824281038024295,1.92328824673173e-07,8.40117720580733e-11,0.000101930110719544,627135.427383938
"919",12,14,2.16382996601755,0.000689875333615544,1.68387991212391e-07,7.35078476114164e-11,9.5578501046565e-05,670813.076988478
"920",12,15,1.96654361871693,0.000590727157327956,1.49532620006621e-07,6.52443193998437e-11,9.08480859218648e-05,711621.52117194
"921",12,16,1.78850217735409,0.00051166810558831,1.33529184718209e-07,5.82370713051285e-11,8.69835957401856e-05,750077.907121879
"922",12,17,1.62780934573703,0.000446340728060207,1.19539093022271e-07,5.21162166915177e-11,8.36931865286552e-05,786552.52844561
"923",12,18,1.48275459381742,0.000391380691935471,1.07171292252893e-07,4.67088959692284e-11,8.0830723112667e-05,821329.02112932
"924",12,19,1.35179497987059,0.000344621863021035,9.61835363974463e-08,4.19079034940463e-11,7.82951883349356e-05,854630.878228939
"925",12,20,1.23353876498593,0.000304511791973463,8.63952265732242e-08,3.76333412174589e-11,7.60017070317466e-05,886634.908223411
"926",12,21,1.12673064374926,0.000269878616089442,7.76600105001092e-08,3.3820529663135e-11,7.38750250607274e-05,917479.421900141
"927",12,22,1.03023843192362,0.000239811886428061,6.98548824084e-08,3.04151760200874e-11,7.18533948114512e-05,947270.630195963
"928",12,23,0.943041067128542,0.000213590125599363,6.28744272866781e-08,2.73708122240809e-11,6.9900215801876e-05,976089.723264912
"929",12,24,0.864217792382083,0.000190632648161334,5.66271331243991e-08,2.46471499327331e-11,6.80159727446613e-05,1004002.24545361
"930",12,25,0.792938404566918,0.000170465970690396,5.10328156669676e-08,2.22089304305942e-11,6.62318844212687e-05,1031068.44758071
"931",12,26,0.72845446134549,0.000152699684299857,4.60207970823981e-08,2.00251100158686e-11,6.45732264102863e-05,1057349.00869434
"932",12,27,0.670091350136329,0.000137008730464982,4.15286110665672e-08,1.80682796932594e-11,6.30176529342965e-05,1082901.014475
"933",12,28,0.617241132128845,0.00012312013757336,3.75009924437651e-08,1.63142124137715e-11,6.1490679754093e-05,1107767.17009051
"934",12,29,0.569356082833536,0.000110802936582823,3.38889655992164e-08,1.47414561288754e-11,5.99032205809282e-05,1131967.6363119
"935",12,30,0.525942858483585,9.9860386176967e-05,3.06489796907188e-08,1.33309494093953e-11,5.8201327492767e-05,1155501.49786866
"936",12,31,0.486557224783153,9.0123903647863e-05,2.77421351965311e-08,1.20656785730304e-11,5.63894413817748e-05,1178357.44685906
"937",12,32,0.450799291087261,8.14482739447832e-05,2.5133577805119e-08,1.09304090119875e-11,5.44950298419308e-05,1200524.48597233
"938",12,33,0.418309199132704,7.3707828814558e-05,2.27920831077913e-08,9.91150058726627e-12,5.25053545673316e-05,1221991.07318312
"939",12,34,0.388763220942727,6.67933706185539e-05,2.06897324196212e-08,8.99676344922387e-12,5.03645486018507e-05,1242735.12961965
"940",12,35,0.361870225516539,6.06096736289704e-05,1.88015615288344e-08,8.17530269802927e-12,4.80322847045913e-05,1262720.50947361
"941",12,36,0.3373684784031,5.50734372845612e-05,1.71052013774497e-08,7.43736005843745e-12,4.55010371397843e-05,1281903.55396252
"942",12,37,0.315022742262101,5.01115961697237e-05,1.55805968610684e-08,6.77418996091618e-12,4.27511733076804e-05,1300236.01686438
"943",12,38,0.294621650054337,4.56599137861449e-05,1.42097890451562e-08,6.17796352711177e-12,3.97451886856463e-05,1317660.79809423
"944",12,39,0.275975325605132,4.16618038159527e-05,1.29766949930064e-08,5.64167177135582e-12,3.64625509537758e-05,1334112.03488966
"945",12,40,0.258913228980832,3.80673351069601e-05,1.18668974711931e-08,5.15903331244115e-12,3.29021282503434e-05,1349519.73985987
"946",12,41,0.243282206448242,3.48323861405473e-05,1.08674606613208e-08,4.72441356468969e-12,2.90974588221583e-05,1363815.30158829
"947",12,42,0.228944726792699,3.19179220445731e-05,9.96675003668596e-09,4.33274587554026e-12,2.51622163641464e-05,1376944.67756337
"948",12,43,0.215777287496411,2.92893728417538e-05,9.15426356141404e-09,3.97945769937407e-12,2.13182547165287e-05,1388891.04381185
"949",12,44,0.203668975768386,2.69160959817202e-05,8.42050290805748e-09,3.66041426362104e-12,1.78564317861653e-05,1399698.40304105
"950",12,45,0.19252017071193,2.47709095908365e-05,7.7569178475588e-09,3.37189412004061e-12,1.4989810292404e-05,1409474.75199894
"951",12,46,0.18224137405222,2.2829685511839e-05,7.15590754076532e-09,3.11058948060386e-12,1.2732111990187e-05,1418360.8313414
"952",12,47,0.172752157856727,2.10709932656865e-05,6.61079463994866e-09,2.87359476309027e-12,1.09511374149685e-05,1426488.50492591
"953",12,48,0.163980218591665,1.94757876815293e-05,6.11572930009111e-09,2.6583646998579e-12,9.49736773131668e-06,1433960.89870474
"954",12,49,0.155860527688777,1.80271342085627e-05,5.66556309627051e-09,2.46265940126946e-12,8.26684997207213e-06,1440854.71217911
"955",12,50,0.148334569564542,1.67099669242596e-05,5.25573765284705e-09,2.28449584535528e-12,7.2006594607003e-06,1447229.302381
"956",12,51,0.141349658749448,1.55108750480666e-05,4.88219919794355e-09,2.12211065951257e-12,6.2672451366414e-06,1453133.88562928
"957",12,52,0.134858328456122,1.44179144053525e-05,4.54133322225167e-09,1.97393165752953e-12,5.44851005268789e-06,1458611.58341491
"958",12,53,0.128817783546768,1.34204407996816e-05,4.22991208157022e-09,1.8385550152624e-12,4.73212462787022e-06,1463701.34278842
"959",12,54,0.123189411455441,1.25089626703419e-05,3.94505097817884e-09,1.71472609796927e-12,4.10796013438903e-06,1468438.75569149
"960",12,55,0.117938345180884,1.16750107578398e-05,3.68416985196559e-09,1.60132286406642e-12,3.56667836947625e-06,1472856.39227427
"961",12,56,0.113033072991568,1.09110227889802e-05,3.44495985760372e-09,1.49734126840586e-12,3.09931760776511e-06,1476983.95752461
"962",12,57,0.10844508997693,1.02102414374146e-05,3.2253536570784e-09,1.40188232887183e-12,2.69728273869268e-06,1480848.40936051
"963",12,58,0.104148587037511,9.56662402434687e-06,3.02349901566453e-09,1.31414063283054e-12,2.35246087494759e-06,1484474.09057523
"964",12,59,0.100120173332582,8.97476260436735e-06,2.83773531428968e-09,1.23339411441827e-12,2.05734245044796e-06,1487882.88724081
"965",12,60,0.0963386285971332,8.42981323832869e-06,2.66657265740813e-09,1.15899496257575e-12,1.80510451209203e-06,1491094.40961249
"966",12,61,0.0927846821019237,7.92743339274564e-06,2.5086732964858e-09,1.09036153766832e-12,1.58964796074094e-06,1494126.18623407
"967",12,62,0.0894408153615978,7.46372652640423e-06,2.36283511925452e-09,1.02697118769409e-12,1.40559487842299e-06,1496993.8616828
"968",12,63,0.086291085998033,7.03519303206045e-06,2.22797697994276e-09,9.68353866048539e-13,1.24825650694371e-06,1499711.39012924
"969",12,64,0.0833209704406308,6.63868679615124e-06,2.1031256680337e-09,9.14086462589084e-13,1.11358238091545e-06,1502291.21913276
"970",12,65,0.0805172233938173,6.27137672383928e-06,1.98740433357176e-09,8.63787768691202e-13,9.98099314825365e-07,1504744.46018221
"971",12,66,0.0778677522263146,5.93071265170993e-06,1.88002220589276e-09,8.17114005223627e-13,8.98846729262495e-07,1507081.0441783
"972",12,67,0.0753615046386091,5.61439513709683e-06,1.78026545996492e-09,7.73754849927658e-13,8.13312764498884e-07,1509309.86130011
"973",12,68,0.0729883681461466,5.3203486722251e-06,1.68748910032631e-09,7.33429907578635e-13,7.39373980583067e-07,1511438.88555125
"974",12,69,0.0707390800779957,5.04669792394255e-06,1.60110974693574e-09,6.95885572558195e-13,6.75240210012248e-07,1513475.28481959
"975",12,70,0.068605146935639,4.79174664645163e-06,1.52059922018063e-09,6.60892239101489e-13,6.19405262027309e-07,1515425.51758836
"976",12,72.5,0.0637253672767239,4.22644941844958e-06,1.34196581748672e-09,5.8325099207654e-13,5.08311888027776e-07,1519961.06513898
"977",12,75,0.059413859264839,3.74845726795277e-06,1.19078783630235e-09,5.17543512527937e-13,4.26881909560358e-07,1524070.37698705
"978",12,77.5,0.0555845166756519,3.34174273158747e-06,1.06205335819098e-09,4.61591187066757e-13,3.65522167936274e-07,1527814.74183834
"979",12,80,0.0521667361297875,2.99360539982275e-06,9.51783976987418e-10,4.1366469328237e-13,3.18007440563237e-07,1531243.47853432
"980",12,82.5,0.0491022598898801,2.69391507753527e-06,8.56801533015628e-10,3.72382582629614e-13,2.80261107208738e-07,1534396.84818445
"981",12,85,0.0463427234103901,2.43453948397455e-06,7.74551197088912e-10,3.36634366219409e-13,2.49578862089535e-07,1537308.146745
"982",12,90,0.0415833898749524,2.01168427536772e-06,6.40366370974946e-10,2.78314319199336e-13,2.02683433149501e-07,1542511.63524485
"983",12,95,0.0376363804751184,1.68576464046191e-06,5.36858707770177e-10,2.33327577640462e-13,1.68466467115923e-07,1547029.88616976
"984",12,100,0.0343201891939193,1.43027382484044e-06,4.55664267787627e-10,1.98038811199982e-13,1.42405742556852e-07,1550992.49922336
"985",13,0,8.673168,0,0,0,0,0
"986",13,0.25,8.54122875930812,0.000632967896916969,4.61604377058004e-08,1.68681254334479e-11,4.75697161256117e-05,744.936952680098
"987",13,0.5,8.41134899568625,0.00115385243161641,7.94942111773196e-08,2.9071732677054e-11,8.4696225687602e-05,3191.01033769174
"988",13,1,8.15763964307752,0.00194756016168792,1.28097340059338e-07,4.69124140538485e-11,0.000127461963253295,11571.9158093894
"989",13,2,7.67355154722933,0.00279670651252133,1.95773550645447e-07,7.18464852187222e-11,0.000185161122161858,39481.3516516624
"990",13,3,7.21898350443695,0.002895776207268,2.40955544184743e-07,8.85520605281374e-11,0.000226284291036938,80851.3160061738
"991",13,4,6.7921324341898,0.00249653049105042,2.59149406275342e-07,9.52914061902105e-11,0.000246925747265722,133349.730100464
"992",13,5,6.39130523302326,0.00191314999159826,2.47570051603056e-07,9.09989173920525e-11,0.000244332004033529,192955.556411268
"993",13,6,6.01491206057576,0.00141189242790651,2.19526816273945e-07,8.06191891390266e-11,0.000228514214289926,255253.128358117
"994",13,7,5.66146003554895,0.00107909267414484,1.92596034962127e-07,7.06691459602839e-11,0.000213197376192325,317437.413491916
"995",13,8,5.32954731658162,0.000871748122294174,1.72550928551253e-07,6.32741960143994e-11,0.000203014502614178,378538.739504208
"996",13,9,5.01785754457548,0.00073319405517422,1.57470710590141e-07,5.7716967685252e-11,0.000196536187202091,438391.516725241
"997",13,10,4.72515462444454,0.000631518248345722,1.45079466022815e-07,5.31545562210903e-11,0.000191994478561723,497002.273776119
"998",13,11,4.45027782560615,0.000552049242493998,1.34257328885859e-07,4.91727742893648e-11,0.000188483475427538,554404.726426589
"999",13,12,4.19213718179559,0.000487616330074633,1.24529801567964e-07,4.55960376156821e-11,0.000185553093065194,610641.609595827
"1000",13,13,3.9497091719726,0.000434140017417713,1.15668577052466e-07,4.23397358291585e-11,0.000182859618434761,665749.286426508
"1001",13,14,3.72203266520178,0.000389003669772256,1.07540178634074e-07,3.93543259341218e-11,0.000179969435339906,719731.054029248
"1002",13,15,3.50820511343404,0.000350404164668951,1.00055800134256e-07,3.66068016460885e-11,0.000176226011621572,772516.154736167
"1003",13,16,3.30737897709727,0.000317042015035647,9.31520545948004e-08,3.40735747794259e-11,0.00017104863661773,823922.562730433
"1004",13,17,3.11875836932488,0.000287950328630438,8.67769456630039e-08,3.17352994550201e-11,0.000165472795389546,873756.787129179
"1005",13,18,2.94159590551408,0.000262391592747041,8.08781094136357e-08,2.95725464924297e-11,0.000161211087041199,922066.878625385
"1006",13,19,2.77518974571665,0.000239791736737571,7.54098620087754e-08,2.75683809018742e-11,0.000157096305801407,968981.638994446
"1007",13,20,2.61888081812382,0.000219696236530082,7.03408092847472e-08,2.57111394012439e-11,0.000151127941267192,1014373.35542653
"1008",13,21,2.47205021262018,0.00020173993054555,6.56462295318615e-08,2.39916281287526e-11,0.000143699766098316,1057937.98249879
"1009",13,22,2.33411673404926,0.000185625703883011,6.12967667223649e-08,2.23989772616096e-11,0.000136603410862648,1099579.19705278
"1010",13,23,2.20453460546002,0.000171109092872182,5.72660038838584e-08,2.09234139375262e-11,0.000128194202577555,1139217.58643059
"1011",13,24,2.08279131219038,0.000157986948369709,5.35330946697294e-08,1.9557220689396e-11,0.000118911375212973,1176613.43648572
"1012",13,25,1.96840557819473,0.000146088945557297,5.00753686370594e-08,1.82920263899184e-11,0.000109048875176755,1211668.3030058
"1013",13,26,1.86092546653785,0.000135271129951459,4.68737157481727e-08,1.71207751178169e-11,9.82391328502599e-05,1244204.35892485
"1014",13,27,1.75992659646167,0.000125410945591569,4.39091041956206e-08,1.60364498929994e-11,8.6851662716412e-05,1274106.18853678
"1015",13,28,1.66501046988453,0.000116403358969998,4.11642555732846e-08,1.50326842201879e-11,7.49334666172365e-05,1301246.87709133
"1016",13,29,1.5758029006181,0.000108157804360429,3.86220307502086e-08,1.41031703786716e-11,6.28907114629459e-05,1325569.39489252
"1017",13,30,1.49195253998604,0.000100595752671465,3.62648462741043e-08,1.32414451445007e-11,5.21311807800827e-05,1347137.46854448
"1018",13,31,1.41312949290323,9.36487590556835e-05,3.40724878109526e-08,1.24400900173101e-11,4.4977906640103e-05,1366336.72808377
"1019",13,32,1.3390240188264,8.72568819739226e-05,3.20245626823427e-08,1.16916277241359e-11,4.13042978431838e-05,1383821.13229258
"1020",13,33,1.26934531231796,8.13673932392609e-05,3.01070111783167e-08,1.09909006572173e-11,3.87967317486128e-05,1400018.36080142
"1021",13,34,1.20382035827659,7.59337180244764e-05,2.83103458793067e-08,1.03344253158147e-11,3.65759793446149e-05,1415108.91393689
"1022",13,35,1.14219285718145,7.09145581051278e-05,2.66266125149674e-08,9.71928085493555e-12,3.44673952361354e-05,1429194.72665652
"1023",13,36,1.0842222159745,6.62731622195932e-05,2.50485422017038e-08,9.14279893386981e-12,3.24403768630675e-05,1442354.23395442
"1024",13,37,1.02968260046692,6.19767153863158e-05,2.35693726068848e-08,8.60249809071731e-12,3.04894413060779e-05,1454654.5767126
